project_name,comment_id,issue_id,label,URL,manual_label
YARN,15455648.0,5608,0,https://issues.apache.org/jira/browse/YARN-5608,0
YARN,16987319.0,8292,0,https://issues.apache.org/jira/browse/YARN-8292,0
YARN,14337092.0,1809,0,https://issues.apache.org/jira/browse/YARN-1809,0
YARN,16869413.0,9629,0,https://issues.apache.org/jira/browse/YARN-9629,0
YARN,15417864.0,5513,0,https://issues.apache.org/jira/browse/YARN-5513,0
YARN,15304693.0,5127,0,https://issues.apache.org/jira/browse/YARN-5127,1
YARN,16289150.0,7119,0,https://issues.apache.org/jira/browse/YARN-7119,1
YARN,14741479.0,3985,0,https://issues.apache.org/jira/browse/YARN-3985,0
YARN,14634719.0,3932,0,https://issues.apache.org/jira/browse/YARN-3932,1
YARN,14155893.0,2635,0,https://issues.apache.org/jira/browse/YARN-2635,1
YARN,16583613.0,7863,0,https://issues.apache.org/jira/browse/YARN-7863,0
YARN,15994145.0,6473,0,https://issues.apache.org/jira/browse/YARN-6473,1
YARN,15871818.0,6143,0,https://issues.apache.org/jira/browse/YARN-6143,0
YARN,14557052.0,3700,0,https://issues.apache.org/jira/browse/YARN-3700,0
YARN,15504469.0,5609,0,https://issues.apache.org/jira/browse/YARN-5609,0
YARN,15453305.0,5545,0,https://issues.apache.org/jira/browse/YARN-5545,0
YARN,16607802.0,8569,0,https://issues.apache.org/jira/browse/YARN-8569,0
YARN,16702421.0,9067,0,https://issues.apache.org/jira/browse/YARN-9067,0
YARN,16774759.0,999,0,https://issues.apache.org/jira/browse/YARN-999,0
YARN,16059206.0,5648,1,https://issues.apache.org/jira/browse/YARN-5648,1
YARN,15004631.0,4354,0,https://issues.apache.org/jira/browse/YARN-4354,0
YARN,16722714.0,8489,1,https://issues.apache.org/jira/browse/YARN-8489,1
YARN,15434140.0,5554,0,https://issues.apache.org/jira/browse/YARN-5554,0
YARN,15088224.0,4335,0,https://issues.apache.org/jira/browse/YARN-4335,1
YARN,15678425.0,5761,0,https://issues.apache.org/jira/browse/YARN-5761,0
YARN,15416631.0,5503,0,https://issues.apache.org/jira/browse/YARN-5503,0
YARN,15209809.0,4676,0,https://issues.apache.org/jira/browse/YARN-4676,0
YARN,15831364.0,5910,0,https://issues.apache.org/jira/browse/YARN-5910,0
YARN,15410724.0,5457,0,https://issues.apache.org/jira/browse/YARN-5457,1
YARN,14181050.0,2723,0,https://issues.apache.org/jira/browse/YARN-2723,1
YARN,15019120.0,4132,0,https://issues.apache.org/jira/browse/YARN-4132,1
YARN,14383896.0,3212,0,https://issues.apache.org/jira/browse/YARN-3212,0
YARN,16354757.0,5428,0,https://issues.apache.org/jira/browse/YARN-5428,1
YARN,15308720.0,5185,0,https://issues.apache.org/jira/browse/YARN-5185,1
YARN,15119694.0,4644,0,https://issues.apache.org/jira/browse/YARN-4644,1
YARN,15960179.0,6280,0,https://issues.apache.org/jira/browse/YARN-6280,0
YARN,15054819.0,3480,0,https://issues.apache.org/jira/browse/YARN-3480,0
YARN,14046544.0,2052,0,https://issues.apache.org/jira/browse/YARN-2052,0
YARN,14137738.0,2561,1,https://issues.apache.org/jira/browse/YARN-2561,1
YARN,16486991.0,4599,0,https://issues.apache.org/jira/browse/YARN-4599,1
YARN,15978908.0,3839,0,https://issues.apache.org/jira/browse/YARN-3839,0
YARN,16140499.0,6964,0,https://issues.apache.org/jira/browse/YARN-6964,0
YARN,16392831.0,7905,0,https://issues.apache.org/jira/browse/YARN-7905,0
YARN,15253356.0,1297,0,https://issues.apache.org/jira/browse/YARN-1297,1
YARN,15371331.0,5265,0,https://issues.apache.org/jira/browse/YARN-5265,1
YARN,16182820.0,7260,0,https://issues.apache.org/jira/browse/YARN-7260,0
YARN,15305937.0,4996,0,https://issues.apache.org/jira/browse/YARN-4996,0
YARN,17067406.0,10194,0,https://issues.apache.org/jira/browse/YARN-10194,0
YARN,14619496.0,3900,0,https://issues.apache.org/jira/browse/YARN-3900,1
YARN,16872661.0,9477,0,https://issues.apache.org/jira/browse/YARN-9477,0
YARN,15373584.0,5200,1,https://issues.apache.org/jira/browse/YARN-5200,1
YARN,15291962.0,5055,0,https://issues.apache.org/jira/browse/YARN-5055,0
YARN,16742699.0,9116,0,https://issues.apache.org/jira/browse/YARN-9116,0
YARN,16936805.0,9836,0,https://issues.apache.org/jira/browse/YARN-9836,0
YARN,15847763.0,6125,0,https://issues.apache.org/jira/browse/YARN-6125,0
YARN,15621116.0,5556,0,https://issues.apache.org/jira/browse/YARN-5556,1
YARN,15323015.0,5223,0,https://issues.apache.org/jira/browse/YARN-5223,1
YARN,15400679.0,5394,1,https://issues.apache.org/jira/browse/YARN-5394,1
YARN,14550617.0,3543,0,https://issues.apache.org/jira/browse/YARN-3543,1
YARN,16899297.0,9438,0,https://issues.apache.org/jira/browse/YARN-9438,0
YARN,15162699.0,4634,0,https://issues.apache.org/jira/browse/YARN-4634,1
YARN,16455721.0,7900,0,https://issues.apache.org/jira/browse/YARN-7900,1
YARN,16612150.0,8234,0,https://issues.apache.org/jira/browse/YARN-8234,1
YARN,14182745.0,2712,1,https://issues.apache.org/jira/browse/YARN-2712,1
YARN,15071166.0,3998,0,https://issues.apache.org/jira/browse/YARN-3998,0
YARN,16339292.0,7817,0,https://issues.apache.org/jira/browse/YARN-7817,0
YARN,16256057.0,7330,0,https://issues.apache.org/jira/browse/YARN-7330,0
YARN,15243969.0,4934,0,https://issues.apache.org/jira/browse/YARN-4934,1
YARN,15656842.0,5868,0,https://issues.apache.org/jira/browse/YARN-5868,0
YARN,14730334.0,4087,0,https://issues.apache.org/jira/browse/YARN-4087,0
YARN,15573034.0,5729,0,https://issues.apache.org/jira/browse/YARN-5729,0
YARN,16150024.0,7146,0,https://issues.apache.org/jira/browse/YARN-7146,0
YARN,16254741.0,6486,1,https://issues.apache.org/jira/browse/YARN-6486,1
YARN,14337701.0,3265,0,https://issues.apache.org/jira/browse/YARN-3265,0
YARN,13932865.0,1389,0,https://issues.apache.org/jira/browse/YARN-1389,0
YARN,16576995.0,8488,0,https://issues.apache.org/jira/browse/YARN-8488,0
YARN,15343757.0,5224,0,https://issues.apache.org/jira/browse/YARN-5224,0
YARN,14983771.0,4163,0,https://issues.apache.org/jira/browse/YARN-4163,0
YARN,16226346.0,6507,0,https://issues.apache.org/jira/browse/YARN-6507,0
YARN,15315742.0,5200,0,https://issues.apache.org/jira/browse/YARN-5200,0
YARN,16301864.0,5366,0,https://issues.apache.org/jira/browse/YARN-5366,0
