project_name,comment_id,issue_id,label,URL,manual_label
HDFS,14724139.0,8477,0,https://issues.apache.org/jira/browse/HDFS-8477,1
HDFS,17021462.0,15117,0,https://issues.apache.org/jira/browse/HDFS-15117,1
HDFS,13294029.0,3531,1,https://issues.apache.org/jira/browse/HDFS-3531,1
HDFS,13899961.0,5776,1,https://issues.apache.org/jira/browse/HDFS-5776,1
HDFS,13846203.0,5431,0,https://issues.apache.org/jira/browse/HDFS-5431,0
HDFS,15401762.0,8901,0,https://issues.apache.org/jira/browse/HDFS-8901,0
HDFS,16846502.0,14494,0,https://issues.apache.org/jira/browse/HDFS-14494,1
HDFS,15893452.0,8112,0,https://issues.apache.org/jira/browse/HDFS-8112,-1
HDFS,16154842.0,12387,0,https://issues.apache.org/jira/browse/HDFS-12387,0
HDFS,16345722.0,11187,0,https://issues.apache.org/jira/browse/HDFS-11187,1
HDFS,16156089.0,12131,0,https://issues.apache.org/jira/browse/HDFS-12131,1
HDFS,15873777.0,11395,0,https://issues.apache.org/jira/browse/HDFS-11395,-1
HDFS,15425591.0,10682,0,https://issues.apache.org/jira/browse/HDFS-10682,1
HDFS,15427558.0,8312,1,https://issues.apache.org/jira/browse/HDFS-8312,1
HDFS,16773663.0,14295,0,https://issues.apache.org/jira/browse/HDFS-14295,0
HDFS,16003885.0,11788,0,https://issues.apache.org/jira/browse/HDFS-11788,0
HDFS,15965334.0,11384,0,https://issues.apache.org/jira/browse/HDFS-11384,1
HDFS,13029662.0,1891,0,https://issues.apache.org/jira/browse/HDFS-1891,1
HDFS,16387091.0,13224,0,https://issues.apache.org/jira/browse/HDFS-13224,-1
HDFS,14152784.0,6904,1,https://issues.apache.org/jira/browse/HDFS-6904,1
HDFS,14147757.0,7101,0,https://issues.apache.org/jira/browse/HDFS-7101,0
HDFS,13879255.0,5810,0,https://issues.apache.org/jira/browse/HDFS-5810,0
HDFS,14147266.0,7104,0,https://issues.apache.org/jira/browse/HDFS-7104,1
HDFS,13165843.0,2642,1,https://issues.apache.org/jira/browse/HDFS-2642,1
HDFS,16156175.0,12400,0,https://issues.apache.org/jira/browse/HDFS-12400,-1
HDFS,14594392.0,8582,0,https://issues.apache.org/jira/browse/HDFS-8582,-1
HDFS,15058888.0,9557,0,https://issues.apache.org/jira/browse/HDFS-9557,0
HDFS,13035981.0,1877,0,https://issues.apache.org/jira/browse/HDFS-1877,0
HDFS,14337469.0,7460,0,https://issues.apache.org/jira/browse/HDFS-7460,1
HDFS,14247671.0,7484,0,https://issues.apache.org/jira/browse/HDFS-7484,0
HDFS,14215289.0,7401,0,https://issues.apache.org/jira/browse/HDFS-7401,1
HDFS,15397218.0,10457,0,https://issues.apache.org/jira/browse/HDFS-10457,1
HDFS,16027823.0,5042,1,https://issues.apache.org/jira/browse/HDFS-5042,0
HDFS,13770199.0,5219,0,https://issues.apache.org/jira/browse/HDFS-5219,0
HDFS,15533581.0,10609,1,https://issues.apache.org/jira/browse/HDFS-10609,1
HDFS,16601952.0,13818,0,https://issues.apache.org/jira/browse/HDFS-13818,0
HDFS,13039633.0,1999,0,https://issues.apache.org/jira/browse/HDFS-1999,0
HDFS,16555861.0,13727,0,https://issues.apache.org/jira/browse/HDFS-13727,1
HDFS,16604819.0,13868,0,https://issues.apache.org/jira/browse/HDFS-13868,-1
HDFS,14983721.0,9329,1,https://issues.apache.org/jira/browse/HDFS-9329,1
HDFS,14997795.0,7553,1,https://issues.apache.org/jira/browse/HDFS-7553,1
HDFS,16857353.0,14513,0,https://issues.apache.org/jira/browse/HDFS-14513,0
HDFS,14297385.0,7704,0,https://issues.apache.org/jira/browse/HDFS-7704,0
HDFS,13791133.0,5334,0,https://issues.apache.org/jira/browse/HDFS-5334,0
HDFS,16897582.0,14370,0,https://issues.apache.org/jira/browse/HDFS-14370,1
HDFS,14971634.0,9295,0,https://issues.apache.org/jira/browse/HDFS-9295,1
HDFS,14064092.0,6690,1,https://issues.apache.org/jira/browse/HDFS-6690,1
HDFS,12995471.0,1521,0,https://issues.apache.org/jira/browse/HDFS-1521,1
HDFS,16393770.0,13224,0,https://issues.apache.org/jira/browse/HDFS-13224,-1
HDFS,14016084.0,6330,1,https://issues.apache.org/jira/browse/HDFS-6330,1
HDFS,16387510.0,13233,0,https://issues.apache.org/jira/browse/HDFS-13233,0
HDFS,16378867.0,13143,0,https://issues.apache.org/jira/browse/HDFS-13143,1
HDFS,16174703.0,11897,0,https://issues.apache.org/jira/browse/HDFS-11897,0
HDFS,14702908.0,8803,1,https://issues.apache.org/jira/browse/HDFS-8803,1
HDFS,13966106.0,6229,1,https://issues.apache.org/jira/browse/HDFS-6229,1
HDFS,16018345.0,11859,0,https://issues.apache.org/jira/browse/HDFS-11859,0
HDFS,12982285.0,1583,0,https://issues.apache.org/jira/browse/HDFS-1583,0
HDFS,17021693.0,13179,0,https://issues.apache.org/jira/browse/HDFS-13179,0
HDFS,15550520.0,10745,0,https://issues.apache.org/jira/browse/HDFS-10745,0
